age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
3545035385601.5747,14956860.950508293,0.14326580604937678,0.002007233230174495,3227.786242441573,0.17500830797526892,0.0005079902607634152,0.7247860741828662,2.4424906541753444e-15,-4.19201229284738e-09,3,0.858200821918036,8495423.715448907,274.88475246689836,0.17514005767362423,0.0005814938138505516,0.0019666631806575935,4.346645689284212e-05,4.057009947561801e-05,0.017511198838790907,4.995871181364089e-11
3545043291442.103,7905840.528150184,0.14322373833539145,0.0020059338369295,3227.7376559557633,0.17500143202738716,0.0005053979321958955,0.21452111557507086,2.819111610818936e-10,-3.50246831537504e-10,3,0.854129862439626,8497328.373309445,275.2008426806905,0.17513971868595718,0.0005818311152268312,0.001965702054296387,4.356419661771763e-05,4.0231833297384134e-05,0.017511025639475465,5.009877548668842e-11
3545047132010.859,3840568.7560161985,0.14320344994222256,0.002005307736503842,3227.7143821656186,0.1749980779777995,0.0005041652117069756,0.05077267599623916,3.779199175824033e-13,-8.13959358803018e-08,2,0.854129862439626,8498247.459067505,275.3536365607364,0.17513955372562906,0.0005819952515649862,0.001965296189520036,4.3611460642151566e-05,4.001159715109664e-05,0.01751094126193179,5.016653305442137e-11
3545049052295.2373,1920284.3780080993,0.1431933446253825,0.002004995963666681,3227.7028038833732,0.17499639758511717,0.0005035553175945648,0.012704635817765292,1.4432899320127035e-14,-1.3368947837655298e-08,2,0.854129862439626,8498705.490725657,275.4297783393638,0.17513947117550432,0.0005820773885047398,0.0019651076224836096,4.363502829282806e-05,3.988839138342143e-05,0.017510899014661276,5.020032086095328e-11
3545050972579.616,1920284.3780080993,0.1431832648647926,0.0020046851012354783,3227.691292574944,0.17499471116359575,0.0005029291232591753,0.01342458376125781,3.68594044175552e-14,-1.3763638673225387e-08,2,0.8524842201113677,8499161.792520355,275.50584341029366,0.17513938856954028,0.0005821595803325582,0.0019648641877134023,4.365851948629118e-05,3.98209637562116e-05,0.01751085672001473,5.023406179378057e-11
3545054813148.372,3840568.7560161985,0.1431632039973451,0.002004066980618915,3227.6685749813373,0.1749913286727539,0.0005016955106970065,0.051945649061488006,3.9324099532223045e-13,-7.830160564381572e-08,2,0.8500622433910602,8500068.59111807,275.65764435436813,0.17513922603583762,0.000582321330709462,0.0019644198400846488,4.3705344565140095e-05,3.9647190836412463e-05,0.017510771965603415,5.0301358177929676e-11
3545062494285.884,7681137.512032397,0.14312355387943165,0.0020028466710589814,3227.6241057841303,0.1749845260355694,0.0004993009070051109,0.1949028111656887,-8.215650382226158e-15,-6.756818438091727e-10,3,0.8500622433910602,8501863.247787226,275.9583913727611,0.17513890020651532,0.0005826455808445489,0.001963691884313896,4.3798167007614514e-05,3.915483717986367e-05,0.017510601810785068,5.0434794939016526e-11
3545077856560.9077,15362275.024064794,0.14304616991197017,0.002000469069463924,3227.538441797478,0.17497074540513297,0.000494625398637564,0.7360048532710929,1.9984014443252818e-15,-3.2644165148809634e-09,3,0.8459980565821749,8505364.489764338,276.54845994468457,0.17513825698810193,0.0005832857782947711,0.001962308939489547,4.3979968076991725e-05,3.816018067116132e-05,0.017510258972868262,5.069678028574752e-11
3545081885565.059,4029004.1514397836,0.1430261157722665,0.0019998536759791804,3227.5164419109906,0.17496710432815502,0.0004933918665772368,0.0564112903622422,4.218847493575595e-13,-8.145674235127132e-08,2,0.8443763804967469,8506270.259105844,276.7020462093166,0.17513808790310365,0.0005834540647195372,0.0019618856558758016,4.402717521753897e-05,3.7968070869216426e-05,0.01751016872379767,5.076499393895718e-11
3545089943573.3623,8058008.302879567,0.14298655967656376,0.0019986418280322983,3227.4737224737714,0.17495978156619799,0.0004910036396025944,0.21075703585549804,6.661338147750939e-16,-5.669900104976477e-10,3,0.8419373936334673,8508056.959388455,277.0062210455776,0.17513775489465958,0.0005837855576061228,0.0019612057374984813,4.412058985783513e-05,3.743614143390098e-05,0.017509987546785715,5.0900083004146394e-11
3545097842156.311,7898582.949069245,0.14294832920228004,0.0019974727205494406,3227.4331304560264,0.1749525448586779,0.0004886602783469785,0.20758521793542464,-3.6637359812630166e-15,-6.029242660687828e-10,3,0.8403277055115741,8509779.827621935,277.3018313127572,0.17513742761818524,0.0005841113351248713,0.0019604526537192867,4.4211047964847305e-05,3.7020117861423645e-05,0.017509809210361292,5.1031276991465995e-11
3545105643393.546,7801237.235230467,0.14291117149081337,0.001996337451990792,3227.393941308997,0.1749453544602462,0.0004864291462140518,0.19401676118501515,6.661338147750939e-15,-4.5863224329423247e-10,3,0.8378803459710726,8511455.207130626,277.59019809654103,0.1751371092796465,0.0005844282683046851,0.0019598823537627388,4.429927773196523e-05,3.645514938739513e-05,0.0175096323641173,5.115932894615075e-11
3545113444630.781,7801237.235230467,0.14287457097277673,0.001995220748821429,3227.3558152569294,0.1749381073436517,0.00048419249611703134,0.19912892133334187,-4.440892098500626e-16,-5.272690062341212e-10,3,0.8362826475337156,8513102.030438691,277.8756670933098,0.1751367901412291,0.0005847459892096464,0.00195921530215637,4.438632354851607e-05,3.6005497951081734e-05,0.017509454818729002,5.1286023566846843e-11
3545121245868.0156,7801237.235230467,0.14283858898354085,0.001994123999581813,3227.3186286947735,0.1749308182999695,0.00048203750849687297,0.1905813616165722,-5.551115123125783e-16,-5.276569181589252e-10,3,0.8338270048217619,8514721.991815863,278.1571858381728,0.17513647590229106,0.0005850588833388303,0.001958713961678011,4.447217360885995e-05,3.541008931485346e-05,0.017509276590775058,5.141105252258015e-11
3545129047105.2505,7801237.235230467,0.14280318951015702,0.001993046599949102,3227.28255170442,0.1749234731638507,0.0004798754165340932,0.19589201017322558,-4.9960036108132044e-15,-5.537558189772085e-10,3,0.8322412966658181,8516312.665303314,278.43557761081144,0.17513616089592265,0.0005853725335641783,0.0019581096317852413,4.455676574219771e-05,3.4937019698466614e-05,0.01750909768665767,5.153461581343866e-11
3545132947723.8677,3900618.6176152336,0.14278567216420984,0.00199251377612496,3227.264780260998,0.17491978760915408,0.0004788198218858024,0.049031752093805364,2.680078381445128e-13,-6.039855449113674e-08,2,0.8322412966658181,8517099.151978211,278.57368797478335,0.1751360031548414,0.000585529593037388,0.0019578591353525635,4.459871177864593e-05,3.465469236885505e-05,0.01750900802636569,5.159592490894811e-11
3545134898033.1763,1950309.3088076168,0.14277696190774075,0.0019922488836288214,3227.255950186674,0.17491794162916222,0.0004782982750560668,0.012264923411197011,1.3322676295501878e-14,-1.2195617737909004e-08,2,0.8322412966658181,8517490.372938141,278.642407870611,0.175135924225127,0.0005856081810646928,0.001957746445577147,4.4619589311813914e-05,3.45024896781447e-05,0.01750896314482856,5.162644404273728e-11
3545138798651.7935,3900618.6176152336,0.14275969953527004,0.0019917242006588305,3227.2385445987966,0.1749142408408052,0.0004772723357012015,0.047395391218445215,2.779998453661392e-13,-5.974610994829987e-08,2,0.8297774612079474,8518267.275683332,278.7787166060054,0.17513576902815906,0.0005857627330989362,0.0019575542928135787,4.4661029337524094e-05,3.4169959532829377e-05,0.01750887324002669,5.168702407477481e-11
3545146599889.0283,7801237.235230467,0.14272570615645216,0.0019906922209326724,3227.204675492547,0.17490678908269475,0.0004752014496398753,0.19083700390342545,-2.55351295663786e-15,-8.185351285661113e-10,3,0.8282037428113282,8519792.76879811,279.0483836894972,0.17513545799463778,0.000586072467546397,0.0019570359115429967,4.47426742523254e-05,3.365636119640869e-05,0.017508692863065924,5.1806738119422525e-11
3545154401126.263,7801237.235230467,0.14269236021121368,0.0019896804872509455,3227.171569750424,0.1748992973632889,0.00047320884017839065,0.182494660918393,-6.106226635438361e-15,-5.107173572937995e-10,3,0.8282037428113282,8521289.984695695,279.313551014898,0.1751351462404091,0.0005863829122448698,0.0019566674835779225,4.482297402662904e-05,3.3013055597554207e-05,0.01750851185494835,5.19245433199782e-11
3545170003600.734,15602474.470460935,0.14262795108447773,0.001987730420961729,3227.1089649516266,0.17488414717120832,0.0004693154034591194,0.6893326946652263,1.5543122344752192e-15,-6.604518043573648e-10,3,0.8241700756696847,8524178.249307362,279.82932326377926,0.17513453153726266,0.0005869951194566635,0.0019559013106386957,4.4978513611921076e-05,3.182916247658441e-05,0.017508147693289965,5.215354811372937e-11
3545186916635.8823,16913035.148464587,0.14256107079372946,0.001985711666612453,3227.045976292088,0.17486751534902073,0.0004652507894722588,0.7876618010572382,-3.885780586188048e-15,-1.1231331420447077e-09,3,0.8201403847315241,8527170.57928672,280.3696853622462,0.17513387423501478,0.0005876498379500951,0.001955148107597353,4.514065093626003e-05,3.056361140838834e-05,0.01750775022545811,5.239329627690625e-11
3545195492229.119,8575593.237094894,0.1425280613620368,0.001984718509496512,3227.016020233218,0.1748590088185429,0.00046320484041726035,0.21849838215050754,-3.885780586188048e-15,-3.270915760467119e-10,3,0.8186026213716104,8528641.989887655,280.6385253995236,0.1751335399927832,0.0005879827568065049,0.0019546920341312027,4.522086552080721e-05,3.0026527877718778e-05,0.017507547829313044,5.251241681852481e-11
3545203747903.858,8255674.738833092,0.14249700174310628,0.0019837855247977843,3226.98834181525,0.17485077743238778,0.0004613194406185041,0.19300564038909201,-5.773159728050814e-15,-5.99821081692653e-10,3,0.8161147592739042,8530026.167693328,280.8925821213428,0.17513322337741188,0.0005882981660412715,0.0019544140989386093,4.5296576564843694e-05,2.937147848413464e-05,0.017507352352101522,5.262497110596204e-11
3545220259253.3354,16511349.477666184,0.14243731007874172,0.001981998272740584,3226.9372224757094,0.17483413948954474,0.00045764517918266487,0.723262529229475,6.661338147750939e-16,9.054068605962584e-11,3,0.8145889725043928,8532680.026019461,281.3848748322666,0.17513258779347637,0.0005889313059129678,0.001953835209875137,4.5442442759767986e-05,2.8163115708198842e-05,0.017506959283854397,5.284275015329695e-11
3545237732640.3574,17473387.02157445,0.14237714632273776,0.0019802037305612775,3226.8881112024624,0.17481632191783703,0.00045390991413031247,0.7874523579563547,6.661338147750939e-16,2.3026447415475104e-10,3,0.8105794721428037,8535346.393605804,281.8861609435376,0.175131924678883,0.000589591954689072,0.001953300450086583,4.558998252425078e-05,2.6903333538836242e-05,0.01750654076333004,5.306414024398684e-11
3545242163086.592,4430446.233966122,0.14236225134005445,0.001979759874821827,3226.8760685538386,0.17481178492482682,0.00045300164066522256,0.05327824032538668,2.8377300509419e-13,-5.571114791713683e-08,2,0.8105794721428037,8536007.485657815,282.01058811071965,0.17513175623303479,0.0005897597712000834,0.001953237240985525,4.562661274875748e-05,2.652268695601398e-05,0.017506434369111187,5.311914992950675e-11
3545251023979.0596,8860892.467932245,0.14233311887016797,0.001978893210535171,3226.8530417345287,0.17480265423641214,0.00045116215555593355,0.21440624839409123,6.661338147750939e-16,-4.1321768229352074e-10,3,0.8090776193687522,8537293.05700978,282.25552695995276,0.1751314187273758,0.0005900960099570201,0.001952954192003312,4.569822322883212e-05,2.5939071759025426e-05,0.0175062210272099,5.322716479898168e-11
