age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
35081266602.54167,750902561.0333862,0.12624571892829245,0.0008487931635596357,2772.8011070071625,0.6916408351607599,0.008356695823352892,0.7747751462616748,-8.054001909840736e-12,1.5904833006175068e-11,3,1.0000000000000007,4663817.32415561,379.1459172371337,0.6916408351607599,0.008356695823352892,0.0008488323180000159,3.367686172963139e-05,-3.912039639965767e-08,0.069164083516076,3.4050816679287996e-11
35849049183.11152,767782580.5698504,0.1262491510615241,0.0008492248672182305,2773.11591263573,0.6914565466160862,0.008540812226899966,0.7776417687566095,-9.344525153665018e-12,3.7123637497415984e-12,3,1.0000000000000007,4664631.567298428,379.11804284635684,0.6914565466160862,0.008540812226899966,0.000849268311593637,3.3692046902484394e-05,-4.3410321851631856e-08,0.06914565466160859,3.406149052075556e-11
36632642952.95219,783593769.8406689,0.12625302157004822,0.0008496528989396944,2773.4227644364873,0.691268383510001,0.008728791097274853,0.7777887356397173,-1.0549783269198088e-11,1.6802781388491894e-11,3,1.0000000000000007,4665457.244606202,379.0863388869757,0.691268383510001,0.008728791097274853,0.0008497003933308667,3.3706972873768164e-05,-4.746032839239292e-08,0.06912683835100006,3.407174358272519e-11
37432297956.862526,799655003.9103392,0.12625732798048375,0.0008500774047789309,2773.7218112223927,0.6910762842258641,0.008920693220757357,0.777148740915834,-1.1787126830142824e-11,2.502931195635938e-11,3,1.0000000000000007,4666294.641813285,379.0508030992004,0.6910762842258641,0.008920693220757357,0.0008501288213868009,3.372164496901591e-05,-5.138253630997171e-08,0.06910762842258639,3.40815799764505e-11
38248679344.41341,816381387.550877,0.12626206820170527,0.0008504990605468179,2774.0136294684767,0.6908800873664027,0.009116678998501146,0.7779514099581775,-1.3126943976260463e-11,2.99802405123728e-11,3,1.0000000000000007,4667144.511322544,379.01143172006755,0.6908800873664027,0.009116678998501146,0.0008505541606767948,3.373607919491833e-05,-5.5066050128848105e-08,0.06908800873664023,3.409101232489254e-11
39081706900.978325,833027556.5649174,0.1262672398974955,0.0008509179417540851,2774.2983082642186,0.6906798106082774,0.009316729887353648,0.7778651189838115,-1.4482304244722854e-11,3.888089850079268e-11,3,1.0000000000000007,4668006.813208107,378.96825248611054,0.6906798106082774,0.009316729887353648,0.000850976562998966,3.375027711859485e-05,-5.858715716066733e-08,0.06906798106082772,3.410004345029877e-11
39931767191.03449,850060290.0561718,0.12627282917053892,0.0008513354369448883,2774.577133524653,0.6904753593134794,0.009520939475746308,0.7799185075541004,-1.5913492745767144e-11,8.212097668547358e-12,3,1.0000000000000007,4668882.299009542,378.92144430917574,0.6904753593134794,0.009520939475746308,0.0008513972035250849,3.3764279193434814e-05,-6.173248502832421e-08,0.06904753593134796,3.41087159454164e-11
40798065816.23361,866298625.1991147,0.1262788328058748,0.0008517505263990323,2774.849310721361,0.6902669230326349,0.009729117454420393,0.7782639510622857,-1.7258305895495596e-11,1.9507728765688626e-11,3,1.0000000000000007,4669770.024750812,378.8709730278947,0.6902669230326349,0.009729117454420393,0.0008518154496466463,3.37780578571025e-05,-6.488914530814483e-08,0.06902669230326354,3.411700564639739e-11
41681850920.23947,883785104.0058614,0.12628526266645979,0.0008521638658283169,2775.115245064429,0.6900542000135969,0.009941564147741685,0.7780344901675562,-1.8775203614040947e-11,1.7877921365538896e-11,3,1.0000000000000007,4670671.206306885,378.81672969422124,0.6900542000135969,0.009941564147741685,0.000852231841431245,3.3791625266398664e-05,-6.794149401135091e-08,0.06900542000135973,3.412491630491228e-11
42583608417.96436,901757497.7248994,0.1262921169426273,0.0008525761873044806,2775.37555336145,0.6898370717064215,0.010158396803619366,0.7787530931224751,-2.0388690735728687e-11,2.1613155709587772e-11,3,1.0000000000000007,4671586.457244311,378.75875075227026,0.6898370717064215,0.010158396803619366,0.0008526470130924371,3.380499926816847e-05,-7.079167287503671e-08,0.06898370717064212,3.413246437105482e-11
