age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
1711992556103.8513,2195676348.6380334,0.14731001870724916,0.0015698421301042443,2993.466712530506,0.464997230033214,0.041224593542313726,0.8128850627342477,2.220446049250313e-16,-6.970496402303183e-10,4,1.0000000000000004,5586508.108778711,244.08272259451945,0.464997230033214,0.041224593542313726,0.001569858866149079,2.7403837216484895e-05,-1.6716057315140736e-08,0.04649972300332145,1.9987519386277884e-11
1714184332580.9155,2191776477.064449,0.1473144142799299,0.0015702405766827344,2993.611977010017,0.46475781216528184,0.041086217702176416,0.818214346623436,-1.6653345369377348e-15,-6.941142105532094e-10,4,1.0000000000000004,5588218.893054238,244.0682733354753,0.46475781216528184,0.041086217702176416,0.0015702574788843751,2.742235191102735e-05,-1.6882206946609338e-08,0.04647578121652819,1.9994696852027706e-11
1716365079291.0154,2180746710.0995417,0.14731880418339538,0.0015706281429671998,2993.7520746043374,0.46451929804350794,0.04094887041848145,0.8149968350190662,8.881784197001252e-16,-6.906800686934389e-10,4,1.0000000000000004,5589921.675164941,244.05360780471383,0.46451929804350794,0.04094887041848145,0.0015706451554673775,2.7440699807849932e-05,-1.6992498388563372e-08,0.046451929804350776,2.0001787802742892e-11
1718539130523.9814,2174051232.966098,0.14732317708762907,0.0015710141187661715,2993.8915494892085,0.46428121695082025,0.04081227566196136,0.8107073906638007,6.661338147750939e-16,-6.854939949008099e-10,4,1.0000000000000004,5591621.335775734,244.0389673258407,0.46428121695082025,0.04081227566196136,0.0015710311442799804,2.7458993467902382e-05,-1.7005504943019486e-08,0.04642812169508208,2.0008864906477213e-11
1720712233055.1182,2173102531.1365743,0.14732753937284468,0.001571400644363997,2994.031356797848,0.46404294081418707,0.04067607091980516,0.8093745783310791,-3.3306690738754696e-16,-6.916478501040046e-10,4,1.0000000000000004,5593322.570866335,244.02434920076277,0.46404294081418707,0.04067607091980516,0.0015714176554198402,2.747729165082794e-05,-1.6991039889289534e-08,0.04640429408141873,2.0015954796173518e-11
1722886175026.3586,2173941971.240585,0.14733188817833281,0.0015717894706841341,2994.172359317636,0.46380427344115194,0.0405401436935765,0.8085512265970651,4.440892098500626e-16,-6.992839640673765e-10,4,1.0000000000000004,5595027.04079822,244.00978873210985,0.46380427344115194,0.0405401436935765,0.0015718064483923363,2.7495622697327665e-05,-1.6957685128114677e-08,0.04638042734411522,2.0023073558096038e-11
1725062063775.747,2175888749.388244,0.14733621505645614,0.0015721787767473553,2994.3137752124735,0.4635650925360449,0.040404425372530146,0.8103466567904727,1.3322676295501878e-15,-7.107030519648561e-10,4,1.0000000000000004,5596735.267982701,243.99521145565714,0.4635650925360449,0.040404425372530146,0.0015721957628068923,2.7513977904826156e-05,-1.6966029324158494e-08,0.04635650925360447,2.0030210714451863e-11
1727237487065.5137,2175423289.766756,0.14734051845305476,0.0015725703650354124,2994.4564782291136,0.46332566294729005,0.04026906626559361,0.8081644641694252,-2.220446049250313e-16,-7.149522085470039e-10,4,1.0000000000000004,5598445.749789486,243.98070369539425,0.46332566294729005,0.04026906626559361,0.001572587310309126,2.7532356550068838e-05,-1.692523634017935e-08,0.04633256629472895,2.0037373532036836e-11
1729415379408.8206,2177892343.3066344,0.14734480106280234,0.0015729653660029863,2994.6009783964514,0.46308566111667926,0.04013388355284723,0.8077271168582811,2.886579864025407e-15,-7.23976545380367e-10,4,1.0000000000000004,5600160.916468687,243.9662664748995,0.46308566111667926,0.04013388355284723,0.0015729822606092077,2.7550789446761986e-05,-1.6874561640412716e-08,0.04630856611166789,2.0044576261938833e-11
1731596333811.8752,2180954403.0548587,0.14734906116433685,0.001573364277673295,2994.7475292326876,0.46284502046711573,0.039998840760409056,0.8074889059489498,-1.887379141862766e-15,-7.372051857856832e-10,4,1.0000000000000004,5601881.320361233,243.95190846968694,0.46284502046711573,0.039998840760409056,0.0015733811165988222,2.7569285483269162e-05,-1.6818873706289254e-08,0.046284502046711674,2.005182378237463e-11
