pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
15409910.365941908,5277.692419657032,4886020722.688126,1.3198011873546165e+31,5.058427833817206e+30,5.745001024859022,v47
15429372.316625502,5276.875834693039,4884557621.930783,1.3181947461668638e+31,5.0542802147590606e+30,5.745261159548175,v47
15448834.267309096,5276.060629679517,4883097573.367903,1.3165929212414724e+31,5.050144273929465e+30,5.745520829254451,v47
15461634.267309096,5275.524990500465,4882138580.912527,1.3155414759868947e+31,5.047429661705684e+30,5.745691428357766,v47
15474434.267309096,5274.989924130508,4881180887.796431,1.3144919855655385e+31,5.0447200753168544e+30,5.7458618297620605,v47
15493634.267309096,5274.188701497503,4879747309.549303,1.312921993321294e+31,5.0406661993792375e+30,5.746116967435033,v47
15512834.267309096,5273.388744609062,4878316620.32663,1.3113563410662568e+31,5.036623543705983e+30,5.746371665679948,v47
15525634.267309096,5272.855926423262,4877364067.215955,1.310314567644725e+31,5.0339339152120936e+30,5.746541285237722,v47
15538434.267309096,5272.323650462225,4876412780.725668,1.3092746872348851e+31,5.0312492468391443e+30,5.746710712314512,v47
15548034.267309096,5271.924721879246,4875700012.681004,1.3084958685761641e+31,5.0292387162706675e+30,5.74683768017708,v47
15557634.267309096,5271.52609595532,4874987951.42749,1.3077181068685763e+31,5.027230963846858e+30,5.746964540671382,v47
15572034.267309096,5270.928886912303,4873921475.087957,1.306553760264453e+31,5.0242251486017374e+30,5.747154578252377,v47
15586434.267309096,5270.332351293871,4872856579.626039,1.3053917725176823e+31,5.021225547050399e+30,5.747344375628354,v47
15597234.267309096,5269.885304690336,4872058776.503983,1.3045216509980118e+31,5.0189795671659376e+30,5.7474865960506625,v47
15608034.267309096,5269.438631011866,4871261854.06662,1.3036528424522712e+31,5.016737067060832e+30,5.747628682729711,v47
15624234.267309096,5268.769523100515,4870068483.513713,1.302352482654019e+31,5.013380597325447e+30,5.747841497296356,v47
15640434.267309096,5268.10124406196,4868877082.132271,1.3010550509734783e+31,5.0100319059331797e+30,5.748054012725172,v47
15652584.267309096,5267.600457800613,4867984612.825382,1.3000836638291807e+31,5.0075250438252107e+30,5.748213240414124,v47
15664734.267309096,5267.100127305902,4867093240.593175,1.2991139029513812e+31,5.0050225352598867e+30,5.748372301512013,v47
15682959.267309096,5266.350742502721,4865758690.762686,1.2976627997006745e+31,5.00127787937742e+30,5.748610499990703,v47
15701184.267309096,5265.602372666552,4864426594.129176,1.296215324122064e+31,4.997542948227355e+30,5.748848325768515,v47
15713984.267309096,5265.07721017135,4863492195.189817,1.2952005627655862e+31,4.994924976810343e+30,5.749015187484077,v47
15726784.267309096,5264.558237180084,4862561502.6376,1.2941945080113287e+31,4.992311817500893e+30,5.7491814191967805,v47
15736384.267309096,5264.531218410446,4861991607.039771,1.2938646029590806e+31,4.990356732274767e+30,5.749283224394774,v47
15745984.267309096,5264.217951750445,4861327276.012046,1.2932031911835741e+31,4.9884042913899333e+30,5.7494019144443005,v47
15760384.267309096,5263.67045856852,4860294809.422952,1.2921162645949608e+31,4.985481295552191e+30,5.749586408159501,v47
15774784.267309096,5263.097487322464,4859250885.234208,1.2909989924618419e+31,4.982564287110365e+30,5.749772989109139,v47
15785584.267309096,5262.660738633749,4858465078.192643,1.2901531489656884e+31,4.980380096614612e+30,5.7499134631316435,v47
15796384.267309096,5262.220248149113,4857678063.147354,1.289303448297043e+31,4.978199230614002e+30,5.750054175876246,v47
15812584.267309096,5261.555850794137,4856497282.940339,1.2880260298544496e+31,4.9749348689553265e+30,5.750265333823268,v47
15828784.267309096,5260.889998594463,4855317401.14248,1.2867486956967726e+31,4.971677911069342e+30,5.750476382395877,v47
15840934.267309096,5260.390316771289,4854433272.458543,1.2857915011757832e+31,4.969239623875741e+30,5.7506345624450645,v47
15853084.267309096,5259.890726422198,4853550128.5600395,1.284835497852491e+31,4.96680547838631e+30,5.750792595069168,v47
15871309.267309096,5259.142274708682,4852228006.155069,1.2834048627037495e+31,4.9631629230560103e+30,5.751029233681946,v47
15889534.267309096,5258.395022396171,4850908605.577002,1.2819781345827115e+31,4.9595296237721446e+30,5.751265449419984,v47
15902334.267309096,5257.87081511877,4849983295.739246,1.2809781789673494e+31,4.9569827842206283e+30,5.751431148393602,v47
15915134.267309096,5257.34731602448,4849059377.298768,1.2799802834845294e+31,4.9544404894968245e+30,5.751596629748893,v47
15934334.267309096,5256.563830505663,4847676701.966461,1.2784880329017088e+31,4.9506365577620435e+30,5.7518443371284675,v47
15953534.267309096,5255.782037565468,4846297172.211704,1.2770005034952354e+31,4.9468427846063957e+30,5.752091551396603,v47
15979134.267309096,5254.742756110843,4844463395.611695,1.275025289382457e+31,4.9418015044165175e+30,5.752420276500215,v47
16004734.267309096,5253.706400435433,4842635063.106437,1.2730582646338048e+31,4.936778131172856e+30,5.752748149590771,v47
16017534.267309096,5253.188845796442,4841722177.38775,1.2720769568175664e+31,4.934271799369257e+30,5.752911902835953,v47
16030334.267309096,5252.671982063845,4840810619.501711,1.2710976317886702e+31,4.9317699227471777e+30,5.753075448705331,v47
16049534.267309096,5251.898309104234,4839446287.505111,1.2696329423861526e+31,4.928026432566335e+30,5.75332028595179,v47
16068734.267309096,5251.126134846274,4838084878.11481,1.268172609018526e+31,4.9242928946437116e+30,5.753564667532009,v47
16094334.267309096,5250.099278521453,4836274844.745898,1.2662329538333448e+31,4.919331583717532e+30,5.75388968646282,v47
16119934.267309096,5249.074924653594,4834469845.939917,1.2643007619151552e+31,4.914387807852631e+30,5.754213922519279,v47
16132734.267309096,5248.5632382374615,4833568529.420516,1.2633366582692306e+31,4.911921156979618e+30,5.754375873383254,v47
16145534.267309096,5248.052143208367,4832668443.847039,1.2623743661277026e+31,4.9094588676974586e+30,5.754537633207687,v47
16164734.267309096,5247.286909939712,4831321110.050948,1.260934861674483e+31,4.905774565122755e+30,5.754779827027725,v47
16183934.267309096,5246.522972183908,4829976500.135353,1.259499360276034e+31,4.90210000253904e+30,5.755021598555313,v47
16196734.267309096,5246.014182710598,4829081263.813248,1.2585441917780563e+31,4.899655037777516e+30,5.7551826064736025,v47
16209534.267309096,5245.505945201387,4828187218.565045,1.2575907636952295e+31,4.897214380253449e+30,5.755343429969266,v47
16228734.267309096,5244.74490801643,4826848858.884761,1.2561643990155606e+31,4.8935624147413325e+30,5.755584233721012,v47
16247934.267309096,5243.98508740528,4825513141.686955,1.2547418920963574e+31,4.889920069534042e+30,5.755824628605522,v47
16260734.267309096,5243.479009434645,4824623799.421335,1.253795323012266e+31,4.8874965235819683e+30,5.755984724339679,v47
16273534.267309096,5242.973451336517,4823735614.777713,1.2528504344298057e+31,4.885077232143914e+30,5.756144641139693,v47
16283134.267309096,5242.594550468893,4823070113.81293,1.2521427358290232e+31,4.883265308014895e+30,5.756264483253361,v47
16292734.267309096,5242.215935090559,4822405258.465663,1.2514359708786744e+31,4.8814557676046243e+30,5.756384225618727,v47
16307134.267309096,5241.648701972107,4821409448.111077,1.2503778555056152e+31,4.8787464547163536e+30,5.756563604819474,v47
16321534.267309096,5241.082106341833,4820415079.849448,1.2493218250182898e+31,4.876042474515443e+30,5.756742761222616,v47
16332334.267309096,5240.657488223787,4819670097.000106,1.248531003644292e+31,4.874017678143101e+30,5.756877009804569,v47
16343134.267309096,5240.233219094504,4818925917.418557,1.2477413388332841e+31,4.871995868901633e+30,5.757011134353817,v47
16359334.267309096,5239.597665591943,4817811480.361642,1.2465593624664928e+31,4.8689694173660125e+30,5.757212029676134,v47
16375534.267309096,5238.9628936901645,4816698836.77835,1.2453799698239005e+31,4.865949644874859e+30,5.757412648059339,v47
16387684.267309096,5238.487216290342,4815865340.235092,1.2444969137909624e+31,4.8636888078684945e+30,5.757562964400314,v47
16399834.267309096,5238.01196721957,4815032842.235049,1.2436152909630804e+31,4.861431710181181e+30,5.757713126630946,v47
16408946.767309096,5237.655750343827,4814409019.070383,1.2429549010370013e+31,4.859741122789651e+30,5.757825666054259,v47
16418059.267309096,5237.299771848673,4813785753.853131,1.2422953112505102e+31,4.8580526309451894e+30,5.757938119385908,v47
16424893.642309096,5237.0329107209545,4813318612.840138,1.2418010815310305e+31,4.856787515516456e+30,5.758022413377805,v47
16431728.017309096,5236.766181643694,4812851784.217703,1.241307298501333e+31,4.855523575486425e+30,5.758106659172972,v47
16441979.579809096,5236.366409861959,4812152255.315661,1.240567597312472e+31,4.8536301330338607e+30,5.758232914306529,v47
16452231.142309096,5235.9669271317625,4811453427.668579,1.2398288907918206e+31,4.8517393240614433e+30,5.758359061200514,v47
16467608.486059096,5235.368424923973,4810406787.34448,1.2387230114369628e+31,4.848908635074493e+30,5.758548026788843,v47
16482985.829809096,5234.771812887079,4809362251.692113,1.2376208073399906e+31,4.846083847088412e+30,5.7587366533847275,v47
16494518.837621596,5234.706144507759,4808714199.709909,1.2372252117598953e+31,4.843970986041279e+30,5.758853701903402,v47
16506051.845434096,5234.3388721086285,4807966067.787773,1.2364931952968665e+31,4.8418614046969426e+30,5.7589888460725485,v47
16523351.357152846,5233.707719034406,4806807005.11089,1.2353011143168595e+31,4.838704022285316e+30,5.759198263194875,v47
16540650.868871596,5233.051014871915,4805636834.461913,1.234080159723546e+31,4.8355540125239506e+30,5.759409738514463,v47
16553450.868871596,5232.558440746452,4804768522.768099,1.2331698276333824e+31,4.8332275853715614e+30,5.759566694632006,v47
16566250.868871596,5232.06246009163,4803899364.487602,1.2322563993412914e+31,4.8309051437758283e+30,5.759723832187629,v47
16585450.868871596,5231.315603206974,4802596135.8689575,1.2308848359761732e+31,4.827429815246813e+30,5.759959499815303,v47
16604650.868871596,5230.570340937082,4801294386.749442,1.2295167749991643e+31,4.823963376861122e+30,5.760194963750074,v47
16617450.868871596,5230.073410977965,4800427392.718103,1.2286057696293847e+31,4.8216567430801203e+30,5.760351823418922,v47
16630250.868871596,5229.576685968376,4799561396.628051,1.2276960178290212e+31,4.819354039284908e+30,5.760508530820371,v47
16639850.868871596,5229.204320490333,4798912490.649272,1.227014534197746e+31,4.817629361100535e+30,5.7606259729427745,v47
16649450.868871596,5228.832201779123,4798264212.800233,1.2263339117064515e+31,4.815906885008649e+30,5.76074331724171,v47
16656650.868871596,5228.553262457596,4797778361.4159975,1.225823969770904e+31,4.8146163451455243e+30,5.76083127123889,v47
16663850.868871596,5228.274493240141,4797292878.695017,1.2253145485931306e+31,4.813327040561454e+30,5.760919167393774,v47
16674650.868871596,5227.856782536919,4796565513.526939,1.2245515943380166e+31,4.811395677363551e+30,5.761050872768823,v47
16685450.868871596,5227.439517716552,4795839004.694864,1.2237898821845067e+31,4.809467082720776e+30,5.761182443023947,v47
16701650.868871596,5226.814717443766,4794751212.333248,1.2226500701441466e+31,4.8065800005759694e+30,5.761379478748107,v47
16717850.868871596,5226.190983091054,4793665363.4689665,1.2215131111608356e+31,4.803699115328895e+30,5.761576207026744,v47
16730000.868871596,5225.72375589793,4792852049.724208,1.2206620403889842e+31,4.801542155386277e+30,5.761723588044074,v47
16742150.868871596,5225.257127028658,4792039819.354672,1.2198125635817873e+31,4.79938866721968e+30,5.761870797704105,v47
16760375.868871596,5224.558588552781,4790823932.097725,1.2185418136448903e+31,4.79616571873293e+30,5.762091213288772,v47
16778600.868871596,5223.8613815510935,4789610444.161879,1.2172746042857118e+31,4.7929505342641785e+30,5.762311249707379,v47
16791400.868871596,5223.372313931105,4788759322.742641,1.2163863913815672e+31,4.790696542198525e+30,5.7624656130680645,v47
16804200.868871596,5222.883864971295,4787909363.545787,1.2154998731820074e+31,4.788446363122133e+30,5.762619793024414,v47
16823400.868871596,5222.152662985119,4786637054.892727,1.2141737868345244e+31,4.7850790939150357e+30,5.762850637016977,v47
16842600.868871596,5221.422847210415,4785367307.337958,1.21285146692327e+31,4.781720347269505e+30,5.763081077513581,v47
16855400.868871596,5220.936867830344,4784521909.375617,1.2119716546743146e+31,4.779485325900075e+30,5.763234538713684,v47
16868200.868871596,5220.451475883399,4783677627.375606,1.211093473227306e+31,4.7772540750009153e+30,5.763387824402728,v47
16877800.868871596,5220.087743953337,4783045030.042571,1.2104357780652576e+31,4.775582889486623e+30,5.763502694893384,v47
16887400.868871596,5219.724334206127,4782413052.582571,1.2097789865533927e+31,4.7739138171581604e+30,5.763617467995348,v47
16901800.868871596,5219.179974405743,4781466494.621992,1.208795755639707e+31,4.7714146467457173e+30,5.763789400273832,v47
16916200.868871596,5218.636326331275,4780521313.959853,1.2078145314608859e+31,4.768920206050922e+30,5.763961116346064,v47
16927000.868871596,5218.228959658721,4779813185.451888,1.2070797638647935e+31,4.767052200743563e+30,5.764089788121751,v47
16937800.868871596,5217.821991104666,4779105820.802268,1.2063461147016931e+31,4.765186845729117e+30,5.764218340132447,v47
16954000.868871596,5217.212447309662,4778046509.06587,1.2052480383464136e+31,4.7623943785881506e+30,5.764410888384369,v47
16970200.868871596,5216.6037556387655,4776988893.136825,1.2041524191149773e+31,4.759607839908513e+30,5.764603170984904,v47
16982350.868871596,5216.147683926096,4776196612.845343,1.203332119888656e+31,4.757521475755227e+30,5.764747241445709,v47
16994500.868871596,5215.692077815751,4775405273.068968,1.2025131795815124e+31,4.755438431948601e+30,5.76489116473861,v47
17012725.868871596,5215.009769658461,4774220401.545937,1.2012877120237358e+31,4.752320836798112e+30,5.7651067054035074,v47
17030950.868871596,5214.328489298378,4773037618.798975,1.2000652598463474e+31,4.7492106632453077e+30,5.765321919456309,v47
17043750.868871596,5213.850467479472,4772207914.04747,1.1992082287333965e+31,4.747030236787509e+30,5.765472920787748,v47
17056550.868871596,5213.372937176699,4771379225.150483,1.198352659127089e+31,4.744853454146341e+30,5.765623763447151,v47
17066150.868871596,5213.015047553761,4770758268.136539,1.1977118269374157e+31,4.7432230428789707e+30,5.765736810740894,v47
17075750.868871596,5212.657433563053,4770137877.422695,1.1970718117312394e+31,4.74159467358403e+30,5.76584976963277,v47
17090150.868871596,5212.121672451391,4769208581.8782425,1.1961135650763572e+31,4.739156410624655e+30,5.766019000483127,v47
17104550.868871596,5211.586507687791,4768280550.800653,1.1951571251281256e+31,4.7367227173688977e+30,5.766188033976826,v47
17115350.868871596,5211.18544918524,4767585223.612008,1.1944408423198509e+31,4.7349001754439216e+30,5.766314703864523,v47
17126150.868871596,5210.784700810996,4766890601.140269,1.1937255468670277e+31,4.733080193795962e+30,5.76644126381918,v47
17134250.868871596,5210.484313232743,4766370023.165157,1.1931896584327348e+31,4.7317167363962046e+30,5.766536125021921,v47
17142350.868871596,5210.184110903414,4765849839.136816,1.192654333051038e+31,4.7303547147060064e+30,5.766630924788007,v47
17148425.868871596,5209.959057226998,4765459918.650322,1.1922531662216957e+31,4.729334055946225e+30,5.766701991753645,v47
17154500.868871596,5209.734106660696,4765070218.665385,1.1918523141368817e+31,4.728314202842056e+30,5.766773024340798,v47
17163613.368871596,5209.396925783445,4764486172.220874,1.1912517180248592e+31,4.726786118309045e+30,5.766879492318085,v47
17172725.868871596,5209.059976931324,4763902620.395787,1.1906518282100671e+31,4.7252598398393965e+30,5.766985883164795,v47
17186394.618871596,5208.555106631104,4763028420.882777,1.189753524466102e+31,4.722974219705973e+30,5.767145288129102,v47
17200063.368871596,5208.050776417007,4762155326.8994255,1.1888568188147187e+31,4.7206926438367604e+30,5.767304520710963,v47
17210314.931371596,5207.672799994343,4761501115.084721,1.1881852027765864e+31,4.718983876010877e+30,5.767423853273325,v47
17220566.493871596,5207.297873874514,4760848743.418913,1.1875175967508845e+31,4.717277390165581e+30,5.767542866508194,v47
17235943.837621596,5207.142252335063,4760016592.651515,1.186960598437713e+31,4.714725269342044e+30,5.767694700810878,v47
17251321.181371596,5206.6565145270415,4759071554.658104,1.186046679583451e+31,4.7121782151659374e+30,5.7678671647194895,v47
17262854.189184096,5206.259449547354,4758347594.467035,1.185324213971498e+31,4.7102709810144857e+30,5.767999306390158,v47
17274387.196996596,5205.84891450711,4757617524.57399,1.184586803071021e+31,4.70836659705216e+30,5.768132583602762,v47
17283036.95285597,5205.53669326083,4757068119.818712,1.1840291375469794e+31,4.7069400025944585e+30,5.768232893150647,v47
17291686.708715346,5205.221820703136,4756517699.172659,1.1834687691943038e+31,4.705514993558744e+30,5.768333399796247,v47
17304661.34250441,5204.746298014912,4755691196.043841,1.1826252672563754e+31,4.7033808028302036e+30,5.768484340867023,v47
17317635.97629347,5204.269021470052,4754864577.703019,1.1817806053389106e+31,4.701250144475619e+30,5.768635329218705,v47
17337097.926977064,5203.551687167453,4753625731.651726,1.1805137842099247e+31,4.698061564500206e+30,5.768861663364103,v47
17356559.87766066,5202.8341805438195,4752388621.09651,1.1792487762920402e+31,4.6948808638773815e+30,5.769087739307492,v47
17369359.87766066,5202.362404798235,4751575832.181711,1.178417925934622e+31,4.6927926742614346e+30,5.769236304569177,v47
17382159.87766066,5201.890947363738,4750764000.211759,1.1775883159456687e+31,4.690707876812426e+30,5.769384720286509,v47
17401359.87766066,5201.1848572071785,4749548604.032685,1.1763469511016374e+31,4.687587805009635e+30,5.769606961334259,v47
17420559.87766066,5200.479998814959,4748335609.773071,1.1751089564950625e+31,4.684475316437823e+30,5.769828819889084,v47
17426959.87766066,5200.245159722221,4747931524.198786,1.1746967523646106e+31,4.683438980558851e+30,5.7699027403602585,v47
17433359.87766066,5200.010461256524,4747527707.250772,1.1742849261515107e+31,4.68240348586728e+30,5.769976617976097,v47
17442959.87766066,5199.65875664705,4746922600.072128,1.1736680232375655e+31,4.680852013456783e+30,5.770087333057221,v47
17452559.87766066,5199.307389856975,4746318105.531642,1.1730519925168496e+31,4.6793024264001975e+30,5.770197950138056,v47
17466959.87766066,5198.781104715366,4745412766.013299,1.172129823888693e+31,4.676982010465742e+30,5.770363645505351,v47
17481359.87766066,5198.255596106425,4744508807.584447,1.1712096286298773e+31,4.6746658166437266e+30,5.770529119647856,v47
17492159.87766066,5197.861885265906,4743831601.286831,1.17052062430844e+31,4.6729311913689506e+30,5.770653106328768,v47
17502959.87766066,5197.468606263407,4743155164.505033,1.1698327191591193e+31,4.671198932907566e+30,5.770776969793298,v47
17519159.87766066,5196.879692069195,4742142255.209183,1.1688032441519102e+31,4.668605522351615e+30,5.770962478333542,v47
17535359.87766066,5196.29174581592,4741131054.414239,1.1677762203049788e+31,4.66601740938654e+30,5.771147713499783,v47
17547509.87766066,5195.851299908338,4740373593.118329,1.167007359871939e+31,4.6640794854467504e+30,5.771286493693011,v47
17559659.87766066,5195.411382601103,4739617076.612627,1.1662398521627572e+31,4.6621445298420587e+30,5.771425122919996,v47
17568772.37766066,5195.081729336993,4739050210.394692,1.1656650036548635e+31,4.6606950845409877e+30,5.771529013841901,v47
17577884.87766066,5194.752365337377,4738483869.043708,1.1650909040033521e+31,4.659247303751738e+30,5.7716328209806935,v47
17591553.62766066,5194.25899278662,4737635548.385718,1.1642313764838756e+31,4.657079134955644e+30,5.771788336531059,v47
17605222.37766066,5193.766244612825,4736788393.811767,1.1633734986986866e+31,4.6549146937333283e+30,5.7719436661046615,v47
17615473.94016066,5193.3970217800925,4736153669.848368,1.1627310471102512e+31,4.6532935868499404e+30,5.772060063782762,v47
17625725.50266066,5193.028152279405,4735519592.648136,1.1620895187677804e+31,4.651674569776563e+30,5.772176358431845,v47
17633414.17453566,5192.751690010581,4735044391.529839,1.161608907023504e+31,4.6504615540587026e+30,5.7722635241905005,v47
17641102.84641066,5192.475422410173,4734569550.469515,1.1611288082241035e+31,4.649249710725632e+30,5.772350632642319,v47
17652635.85422316,5192.061474759098,4733858106.95808,1.1604097703590884e+31,4.6474344140696886e+30,5.772481161597269,v47
17664168.86203566,5191.647959159871,4733147465.2645855,1.159691874846384e+31,4.645621744511222e+30,5.772611563027508,v47
17672818.617895033,5191.338053550998,4732614925.789789,1.159154113903411e+31,4.644263809903766e+30,5.772709295865493,v47
17681468.37375441,5191.02838572533,4732082832.152187,1.1586169870782965e+31,4.64290734879508e+30,5.772806957866677,v47
17694443.00754347,5190.5644362754065,4731285704.652547,1.1578126662238934e+31,4.6408757593292376e+30,5.7729532854978745,v47
17707417.641332533,5190.1010108496885,4730489569.383146,1.1570097537207205e+31,4.63884747040649e+30,5.773099455596044,v47
17717148.61667433,5189.753722363367,4729893014.270704,1.156408384805075e+31,4.637328222494781e+30,5.773208998985663,v47
17726879.592016127,5189.40672229658,4729297010.49988,1.155807797423509e+31,4.635810825211608e+30,5.773318454932115,v47
17741476.055028822,5188.886895986517,4728404257.910478,1.15490860562373e+31,4.633538624618933e+30,5.773482434534951,v47
17756072.518041518,5188.367712981141,4727512732.009637,1.1540111559956168e+31,4.631270567061008e+30,5.773646219720785,v47
17767019.86530104,5187.978701996855,4726844762.107749,1.1533391060736892e+31,4.629571994388767e+30,5.773768954932831,v47
17777967.21256056,5187.590028638585,4726177472.727005,1.1526680075894427e+31,4.6278757437218776e+30,5.773891582422398,v47
17786177.7230052,5187.298701949012,4725677381.267791,1.1521652344534956e+31,4.6266049405213584e+30,5.773983495370594,v47
17794388.233449843,5187.00756332764,4725177669.708807,1.1516629925051425e+31,4.6253354395030864e+30,5.774075348212116,v47
17806703.999116804,5186.571299745306,4724428967.877211,1.150910780684233e+31,4.6234339304009443e+30,5.774212986565629,v47
17819019.764783766,5186.135457493632,4723681115.333242,1.1501597571980158e+31,4.6215353381850646e+30,5.774350490566297,v47
17828256.589033987,5185.808798128929,4723120694.156529,1.1495971771566605e+31,4.6201131333574383e+30,5.774453546745429,v47
17837493.41328421,5185.482371852419,4722560746.436479,1.149035258688339e+31,4.618692564197451e+30,5.774556528073684,v47
17851348.64965954,5184.993420742613,4721721900.573271,1.1481939341359762e+31,4.616565155031243e+30,5.774710825078182,v47
17865203.886034872,5184.505004589279,4720884107.575806,1.1473540976898202e+31,4.6144414083991824e+30,5.774864955781683,v47
17885986.74059787,5183.773559681562,4719629814.587595,1.1460974899001272e+31,4.6112634934544464e+30,5.775095762083614,v47
17906769.595160868,5183.043232947329,4718377867.290372,1.1448441317150424e+31,4.608093762363874e+30,5.7753261979231825,v47
17917161.022442367,5182.678298615921,4717752448.685611,1.1442183437239673e+31,4.6065113160689516e+30,5.775441336582879,v48
17927552.449723866,5182.313635651199,4717127609.067682,1.1435933551868047e+31,4.604930908496029e+30,5.775556383895352,v48
17943139.590646114,5181.767246569199,4716191672.507967,1.1426575697701579e+31,4.6025645888582206e+30,5.77572873980635,v48
17958726.731568363,5181.221474603815,4715257034.570209,1.1417235822130744e+31,4.6002028291557424e+30,5.775900890708246,v48
17964571.909414206,5181.016873825778,4714906713.199598,1.141373634961223e+31,4.5993180062441175e+30,5.775965425171183,v48
17970417.08726005,5180.81235764394,4714556572.5550995,1.1410239372601454e+31,4.598433823509071e+30,5.776029931133085,v48
17979184.854028814,5180.505785120026,4714031774.562395,1.1404999321575604e+31,4.597108898878713e+30,5.776126622966131,v48
17987952.62079758,5180.19940545071,4713507382.870846,1.139976489765658e+31,4.595785409291251e+30,5.776223250692381,v48
18014255.921103872,5179.74597648164,4712109746.275423,1.1389016995236992e+31,4.591826615131806e+30,5.776480840559328,event1799
18020831.746180445,5179.54450231378,4711728989.111513,1.1385404930626792e+31,4.590839218064716e+30,5.7765510288297195,v49
18027407.57125702,5179.333542321454,4711343726.796369,1.1381688645368312e+31,4.589852638446957e+30,5.776622053346962,v49
18037271.30887188,5179.005915020619,4710760589.948616,1.1375992445631646e+31,4.588374477313437e+30,5.776729567807419,v49
18047135.04648674,5178.671794074136,4710174526.192309,1.137022740559589e+31,4.5868981190071523e+30,5.776837635319868,v49
18061930.65290903,5178.163023870161,4709292397.238647,1.13615030694604e+31,4.5846873562788815e+30,5.777000321272751,v49
18076726.25933132,5177.650245160141,4708409012.076738,1.1352742977600414e+31,4.5824805905727864e+30,5.777163269442655,v49
18082274.61173968,5177.457481785424,4708077624.612919,1.1349454661919024e+31,4.5816537866385516e+30,5.7772244046632615,v49
18087822.964148037,5177.264372983848,4707746185.900414,1.1346163848268241e+31,4.58082754280854e+30,5.777285553642633,v49
18096145.492760576,5176.974194117695,4707249051.5768795,1.134122468340226e+31,4.579589356392171e+30,5.77737728080265,v49
18104468.021373115,5176.683672849676,4706752032.857376,1.1336284830887843e+31,4.5783524235852717e+30,5.777468996316829,v49
18116951.814291924,5176.247549526494,4706006995.650531,1.1328877719185427e+31,4.5764996633936724e+30,5.777606497148388,v49
18129435.60721073,5175.81133671432,4705262584.13793,1.1321476786294955e+31,4.574649708315942e+30,5.777743904247449,v49
18148161.296588942,5175.157477563035,4704147700.420412,1.1310395145205523e+31,4.57188067839134e+30,5.777949735573369,v49
18166886.98596715,5174.504319397935,4703034697.908693,1.1299337522435592e+31,4.569117920606943e+30,5.778155268252963,v49
18192486.98596715,5173.613411958205,4701516892.326711,1.128427074056902e+31,4.565352036809715e+30,5.7784356323248725,v49
18218086.98596715,5172.724520336355,4700002934.309177,1.1269256380640052e+31,4.561597787909849e+30,5.778715375868749,v49
18230886.98596715,5172.280534953831,4699246881.178475,1.126176376653611e+31,4.5597241006190025e+30,5.778855110298556,v49
18243686.98596715,5171.837080136164,4698491794.32925,1.1254284466971145e+31,4.5578533105891395e+30,5.778994688579675,v49
18253286.98596715,5171.504780239953,4697926016.0747595,1.1248682758596468e+31,4.556451944403603e+30,5.779099287748917,v49
18262886.98596715,5171.172785205715,4697360781.711385,1.1243088581501283e+31,4.555052202408243e+30,5.779203798945041,v49
18277286.98596715,5170.675513395891,4696514169.719467,1.123471376888544e+31,4.552956011732447e+30,5.779360360074201,v49
18291686.98596715,5170.1789372586245,4695668776.62398,1.122635592010155e+31,4.550863458095767e+30,5.7795167239608505,v49
18302486.98596715,5169.806879116529,4695035404.681598,1.1220097327609565e+31,4.549296210007277e+30,5.779633890867474,v49
18313286.98596715,5169.435206938018,4694402711.093035,1.121384817363403e+31,4.547731000980342e+30,5.779750948067821,v49
18321386.98596715,5169.156660165801,4693928565.816873,1.1209166762261923e+31,4.5465583094465897e+30,5.779838681945614,v49
18329486.98596715,5168.878326865245,4693454798.821158,1.1204490603496511e+31,4.545386761931539e+30,5.779926354680018,v49
18341636.98596715,5168.461323904355,4692745007.306256,1.1197487757579528e+31,4.5436318527723417e+30,5.780057721386536,v49
18353786.98596715,5168.044796137436,4692036058.778057,1.1190496621900962e+31,4.541879507230586e+30,5.7801889519105805,v49
18372011.98596715,5167.421110927221,4690974543.606353,1.1180035268126168e+31,4.5392563912285405e+30,5.780385481661225,v49
18390236.98596715,5166.798441237409,4689914893.069607,1.1169599562424492e+31,4.536639012210097e+30,5.780581710552277,v49
18396636.98596715,5166.579871050764,4689542991.192659,1.1165938571100848e+31,4.5357208219965063e+30,5.7806505908372765,v49
18403036.98596715,5166.3614474433725,4689171315.972676,1.1162280905270432e+31,4.5348033381472104e+30,5.780719434600674,v49
18412636.98596715,5166.034199190768,4688614317.271611,1.1156802031810905e+31,4.5334286026074545e+30,5.780822615232881,v49
18422236.98596715,5165.707226120946,4688057822.38343,1.115133012682425e+31,4.5320554506340467e+30,5.780925714778574,v49
18436636.98596715,5165.217407130689,4687224223.814014,1.114313734355777e+31,4.5299990617319636e+30,5.781080175095816,v49
18451036.98596715,5164.728196745779,4686391745.934831,1.1134960048631553e+31,4.527946219139397e+30,5.781234455173581,v49
18461836.98596715,5164.3615995099935,4685768004.71265,1.1128835901281685e+31,4.5264086990629374e+30,5.781350068811648,v49
18472636.98596715,5163.99534096302,4685144886.395326,1.1122720379410014e+31,4.5248731670334687e+30,5.781465582358868,v49
18488836.98596715,5163.446727238968,4684211621.959645,1.1113565610184857e+31,4.5225740599606015e+30,5.78163861947003,v49
18505036.98596715,5162.898832729141,4683279742.037903,1.1104429746119641e+31,4.5202794020254717e+30,5.781811434279638,v49
